,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,customerNo,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,bInterval,cInterval,new_user
2474,2475,20,7,1578.786,4,4.99,4.99,19.96,2,4.99,4.99,9.98,1.0,y,desconhecida,26293,1000.0,525.0,71.0,17.0,29.0,2.0,6.0,4.99,4.99,0.0,0.0,0
2475,2476,20,7,331.411,7,7.99,24.99,118.93,7,7.99,24.99,118.93,5.0,y,completely orderable,26294,2700.0,502.0,151.0,10.0,43.0,1.0,61.0,16.990000000000002,16.990000000000002,17.0,17.0,0
2477,2478,20,7,1029.65,10,9.99,39.95,188.82,3,9.99,39.95,60.93,5.0,y,completely orderable,26296,1500.0,436.0,327.0,11.0,57.0,2.0,17.0,18.881999999999998,20.31,29.96,29.96,0
2480,2481,20,7,921.935,22,24.99,619.99,4229.78,2,69.99,179.99,249.98,1.0,y,completely orderable,26297,3000.0,481.0,60.0,10.0,42.0,1.0,15.0,192.26272727272726,124.99,110.00000000000001,595.0,0
2481,2482,20,7,1300.474,25,3.0,39.99,286.88,3,12.99,29.99,55.97,5.0,y,completely orderable,26298,5500.0,471.0,185.0,12.0,45.0,1.0,60.0,11.4752,18.656666666666666,17.0,36.99,0
2483,2484,20,7,140.019,1,29.99,29.99,29.99,1,29.99,29.99,29.99,5.0,y,completely orderable,25119,4000.0,557.0,202.0,11.0,43.0,2.0,102.0,29.99,29.99,0.0,0.0,0
2487,2488,20,7,3180.6859999999997,47,9.99,349.99,2846.4,4,29.99,59.99,159.96,1.0,y,desconhecida,26300,2900.0,564.0,58.0,12.0,32.0,1.0,104.0,60.56170212765958,39.99,30.000000000000004,340.0,0
2489,2490,20,7,3394.252,118,1.0,179.99,1834.08,11,5.0,40.0,185.92,5.0,y,completely orderable,26301,8500.0,503.0,125.0,16.0,31.0,1.0,17.0,15.543050847457627,16.901818181818182,35.0,178.99,0
2505,2506,20,7,10415.588,9,99.99,599.99,1999.93,2,99.99,99.99,199.98,5.0,y,completely orderable,26309,3000.0,573.0,359.0,10.0,55.0,2.0,26.0,222.21444444444444,99.99,0.0,500.0,0
2506,2507,20,7,1283.0919999999999,27,1.0,9.99,162.82,6,3.99,9.99,47.94,5.0,y,completely orderable,26310,2500.0,529.0,141.0,30.0,32.0,2.0,7.0,6.03037037037037,7.989999999999999,6.0,8.99,0
2507,2508,20,7,8654.591999999999,45,2.99,49.9,1066.37,6,9.99,36.99,117.94,5.0,y,completely orderable,26311,800.0,503.0,176.0,31.0,51.0,2.0,7.0,23.69711111111111,19.656666666666666,27.0,46.91,0
2510,2511,20,7,919.568,31,49.99,1099.99,5629.78,2,49.99,79.99,129.98,1.0,y,desconhecida,26297,3000.0,481.0,60.0,10.0,42.0,1.0,15.0,181.6058064516129,64.99,29.999999999999993,1050.0,0
2519,2520,20,7,437.33,5,349.99,1299.99,4349.95,1,899.99,899.99,899.99,1.0,y,completely orderable,26318,800.0,508.0,16.0,9.0,21.0,2.0,9.0,869.99,899.99,0.0,950.0,0
2527,2528,20,7,3538.927,43,3.99,19.99,529.01,2,3.99,19.99,23.98,1.0,y,completely orderable,26323,3100.0,582.0,212.0,3.0,50.0,2.0,127.0,12.302558139534883,11.99,15.999999999999998,15.999999999999998,0
2529,2530,20,7,1763.568,60,4.99,69.99,1438.39,12,9.99,69.99,327.88,3.0,y,completely orderable,26325,3200.0,571.0,313.0,9.0,45.0,2.0,55.0,23.973166666666668,27.323333333333334,59.99999999999999,65.0,0
2532,2533,20,7,524.104,16,9.99,14.99,214.84,2,9.99,14.99,24.98,5.0,y,completely orderable,26326,4000.0,588.0,223.0,12.0,46.0,2.0,142.0,13.4275,12.49,5.0,5.0,0
2535,2536,20,7,4739.893,61,4.99,39.99,521.75,5,5.99,9.99,37.95,5.0,y,completely orderable,26329,4000.0,548.0,222.0,5.0,45.0,1.0,71.0,8.55327868852459,7.590000000000001,4.0,35.0,0
2536,2537,20,7,1181.921,23,2.99,449.99,1709.79,23,2.99,449.99,1709.79,5.0,y,completely orderable,26330,2500.0,568.0,220.0,7.0,51.0,1.0,77.0,74.33869565217391,74.33869565217391,447.0,447.0,0
2537,2538,20,7,2112.396,74,3.99,49.99,946.71,9,3.99,39.99,163.93,5.0,y,completely orderable,26331,1500.0,458.0,187.0,25.0,34.0,2.0,16.0,12.793378378378378,18.214444444444446,36.0,46.0,0
2540,2541,20,7,137.63,6,249.99,1299.99,6749.94,2,1299.99,1299.99,2599.98,2.0,y,completely orderable,26334,600.0,552.0,23.0,10.0,40.0,1.0,13.0,1124.99,1299.99,0.0,1050.0,0
2549,2550,20,7,1468.116,21,7.99,49.99,652.09,1,42.01,42.01,42.01,1.0,y,completely orderable,26338,600.0,70.0,12.0,3.0,52.0,2.0,353.0,31.051904761904762,42.01,0.0,42.0,0
2560,2561,20,7,1031.906,38,7.99,69.99,1042.62,19,7.99,69.99,542.81,5.0,y,completely orderable,26343,3000.0,509.0,224.0,7.0,51.0,2.0,18.0,27.43736842105263,28.56894736842105,61.99999999999999,61.99999999999999,0
2565,2566,20,7,1819.725,64,3.99,49.99,937.75,4,9.99,49.99,122.96,5.0,y,completely orderable,26345,2500.0,496.0,113.0,24.0,30.0,2.0,6.0,14.65234375,30.74,40.0,46.0,0
2579,2580,20,7,332.509,8,49.99,299.99,799.94,3,49.99,299.99,399.97,4.0,y,completely orderable,26349,800.0,462.0,40.0,15.0,40.0,1.0,7.0,99.9925,133.32333333333335,250.0,250.0,0
2583,2584,20,7,732.84,21,17.99,54.99,649.67,2,17.99,29.99,47.98,5.0,y,completely orderable,26351,2100.0,557.0,73.0,19.0,55.0,1.0,19.0,30.936666666666664,23.99,12.0,37.0,0
2592,2593,21,7,5094.0779999999995,107,1.0,79.95,802.63,7,3.99,79.95,189.89,5.0,y,completely orderable,26354,3000.0,560.0,84.0,6.0,29.0,2.0,49.0,7.501214953271028,27.127142857142854,75.96000000000001,78.95,0
2594,2595,21,7,1001.638,54,3.99,9.99,345.53,8,5.99,9.99,71.92,5.0,y,completely orderable,26356,4000.0,598.0,129.0,2.0,34.0,1.0,209.0,6.398703703703704,8.99,4.0,6.0,0
2598,2599,21,7,359.56,2,3.99,199.99,203.98,2,3.99,199.99,203.98,5.0,y,completely orderable,26360,2900.0,582.0,460.0,13.0,69.0,2.0,20.0,101.99,101.99,196.0,196.0,0
2616,2617,21,7,1020.9939999999999,17,8.99,9.99,154.83,4,8.99,9.99,36.96,5.0,y,completely orderable,26369,1600.0,542.0,34.0,20.0,27.0,2.0,15.0,9.107647058823531,9.24,1.0,1.0,0
2617,2618,21,7,183.09599999999998,9,9.99,9.99,89.91,4,9.99,9.99,39.96,5.0,y,completely orderable,26370,10500.0,530.0,47.0,278.0,42.0,2.0,4.0,9.99,9.99,0.0,0.0,0
2620,2621,21,7,5701.855,86,8.99,109.99,1997.23,6,19.99,54.99,210.94,5.0,y,completely orderable,26371,500.0,481.0,46.0,4.0,37.0,1.0,27.0,23.22360465116279,35.156666666666666,35.0,101.0,0
2621,2622,21,7,517.945,4,19.99,24.99,89.96,2,19.99,24.99,44.98,5.0,y,completely orderable,26372,300.0,496.0,135.0,12.0,65.0,1.0,37.0,22.49,22.49,5.0,5.0,0
2629,2630,21,7,104.762,4,8.99,29.99,63.96,4,8.99,29.99,63.96,5.0,y,completely orderable,26377,10500.0,553.0,361.0,30.0,48.0,2.0,5.0,15.99,15.99,21.0,21.0,0
2630,2631,21,7,521.173,10,14.99,14.99,134.91,3,14.99,14.99,44.97,5.0,y,completely orderable,26378,2800.0,579.0,27.0,15.0,57.0,2.0,192.0,13.491,14.99,0.0,0.0,0
2639,2640,21,7,3376.0429999999997,52,19.97,84.99,1493.5,4,37.99,59.99,207.96,5.0,y,completely orderable,26384,3500.0,503.0,183.0,14.0,50.0,2.0,14.0,28.721153846153847,51.99,22.0,65.02,0
2645,2646,21,7,1245.031,3,14.99,29.99,74.97,3,14.99,29.99,74.97,5.0,y,completely orderable,26385,300.0,504.0,28.0,0.0,31.0,1.0,36.0,24.99,24.99,14.999999999999998,14.999999999999998,0
2648,2649,21,7,3310.034,32,3.99,499.99,8208.68,5,9.99,449.99,934.95,5.0,y,completely orderable,26388,1600.0,490.0,53.0,11.0,49.0,2.0,21.0,256.52125,186.99,440.0,496.0,0
2655,2656,21,7,322.54400000000004,7,799.0,1199.0,7393.0,1,1199.0,1199.0,1199.0,1.0,y,completely orderable,26390,600.0,463.0,78.0,0.0,26.0,2.0,82.0,1056.142857142857,1199.0,0.0,400.0,0
2669,2670,21,7,833.306,5,399.99,899.99,3298.96,1,399.99,399.99,399.99,5.0,y,completely orderable,26396,1200.0,489.0,87.0,10.0,64.0,1.0,66.0,659.792,399.99,0.0,500.0,0
2675,2676,21,7,7588.757,82,3.99,79.95,1827.69,7,5.0,69.99,152.95,5.0,y,completely orderable,26397,4000.0,492.0,223.0,33.0,44.0,2.0,304.0,22.28890243902439,21.849999999999998,64.99,75.96000000000001,0
2690,2691,21,7,737.077,8,19.95,19.99,159.72,2,19.95,19.99,39.94,5.0,y,completely orderable,26403,4000.0,572.0,212.0,23.0,59.0,1.0,14.0,19.965,19.97,0.03999999999999915,0.03999999999999915,0
2691,2692,21,7,1215.525,39,3.99,59.99,1088.82,4,3.99,29.99,53.96,1.0,y,completely orderable,26404,1100.0,510.0,155.0,10.0,34.0,2.0,48.0,27.918461538461536,13.49,26.0,56.0,0
2698,2699,21,7,598.2130000000001,14,6.99,69.99,300.86,14,6.99,69.99,300.86,5.0,y,completely orderable,26408,2500.0,612.0,472.0,29.0,78.0,1.0,12.0,21.490000000000002,21.490000000000002,62.99999999999999,62.99999999999999,0
2708,2709,21,7,2595.9610000000002,64,16.99,699.99,25116.54,2,499.99,499.99,999.98,1.0,y,desconhecida,26413,1200.0,560.0,79.0,10.0,57.0,1.0,69.0,392.4459375,499.99,0.0,683.0,0
2712,2713,21,7,542.284,5,24.99,299.99,409.95,3,24.99,299.99,354.97,5.0,y,completely orderable,26416,4000.0,440.0,207.0,13.0,31.0,2.0,23.0,81.99,118.32333333333334,275.0,275.0,0
2725,2726,21,7,465.402,11,9.99,39.95,177.81,2,9.99,9.99,19.98,1.0,y,completely orderable,26419,2500.0,481.0,10.0,15.0,37.0,2.0,13.0,16.164545454545454,9.99,0.0,29.96,0
2731,2732,21,7,822.02,5,79.99,899.99,3606.98,1,899.0,899.0,899.0,5.0,y,completely orderable,26424,300.0,506.0,11.0,2.0,41.0,2.0,14.0,721.396,899.0,0.0,820.0,0
2744,2745,21,7,2639.171,20,26.24,44.99,348.63,2,26.24,26.24,52.48,4.0,y,completely orderable,26428,2000.0,570.0,5.0,1.0,29.0,2.0,8.0,17.4315,26.24,0.0,18.750000000000004,0
2746,2747,21,7,3979.679,67,9.99,69.99,1699.13,6,9.99,27.99,97.94,5.0,y,completely orderable,26429,4000.0,552.0,128.0,5.0,41.0,1.0,39.0,25.360149253731343,16.323333333333334,18.0,59.99999999999999,0
2751,2752,21,7,614.691,23,3.0,149.99,1500.8,1,149.99,149.99,149.99,1.0,y,desconhecida,26431,800.0,482.0,48.0,12.0,28.0,2.0,7.0,65.25217391304348,149.99,0.0,146.99,0
2753,2754,21,7,330.27,5,99.0,119.0,515.0,1,99.0,99.0,99.0,1.0,y,completely orderable,11907,4200.0,506.0,274.0,16.0,44.0,2.0,42.0,103.0,99.0,0.0,20.0,0
2762,2763,21,7,191.65,7,34.99,39.99,264.93,2,34.99,39.99,74.98,5.0,y,completely orderable,26435,4500.0,582.0,223.0,20.0,47.0,2.0,12.0,37.847142857142856,37.49,5.0,5.0,0
2764,2765,21,7,300.29,4,14.99,19.99,74.96,4,14.99,19.99,74.96,5.0,y,completely orderable,26437,600.0,486.0,223.0,13.0,46.0,1.0,55.0,18.74,18.74,4.999999999999998,4.999999999999998,0
2769,2770,21,7,5117.5509999999995,118,3.0,149.95,2401.6,37,6.99,89.99,916.42,5.0,y,completely orderable,26440,1700.0,603.0,209.0,4.0,34.0,1.0,55.0,20.352542372881356,24.768108108108105,83.0,146.95,0
2781,2782,21,7,1681.7620000000002,44,3.99,54.99,710.57,16,3.99,54.99,330.84,5.0,y,completely orderable,26444,600.0,485.0,10.0,1.0,22.0,2.0,14.0,16.149318181818185,20.6775,51.0,51.0,0
2784,2785,21,7,1899.733,60,3.99,39.99,1064.43,6,3.99,39.99,120.94,5.0,y,completely orderable,26446,1600.0,439.0,119.0,15.0,35.0,2.0,15.0,17.7405,20.156666666666666,36.0,36.0,0
2787,2788,21,7,1793.576,45,7.99,699.99,1883.97,1,29.99,29.99,29.99,2.0,y,completely orderable,26448,300.0,460.0,0.0,0.0,33.0,2.0,30.0,41.866,29.99,0.0,692.0,0
2789,2790,21,7,498.35400000000004,4,19.99,19.99,79.96,2,19.99,19.99,39.98,5.0,y,completely orderable,26449,4100.0,588.0,221.0,6.0,40.0,2.0,191.0,19.99,19.99,0.0,0.0,0
2796,2797,21,7,3633.526,60,6.99,51.99,1226.25,2,25.2,51.99,77.19,5.0,y,completely orderable,13027,4600.0,592.0,335.0,21.0,50.0,2.0,17.0,20.4375,38.595,26.790000000000003,45.0,0
2799,2800,21,7,2844.403,46,4.99,39.99,700.13,2,24.99,39.99,64.98,1.0,y,completely orderable,26454,2500.0,574.0,360.0,15.0,53.0,2.0,24.0,15.220217391304347,32.49,15.000000000000004,35.0,0
2800,2801,21,7,3304.013,16,19.99,99.95,495.83,3,24.99,39.99,94.97,5.0,y,completely orderable,26455,1300.0,508.0,61.0,4.0,34.0,2.0,40.0,30.989375,31.656666666666666,15.000000000000004,79.96000000000001,0
2803,2804,21,7,239.385,4,9.99,59.99,189.88,4,9.99,59.99,189.88,5.0,y,completely orderable,26457,1000.0,546.0,176.0,9.0,47.0,2.0,35.0,47.47,47.47,50.0,50.0,0
2812,2813,21,7,2846.427,33,9.99,79.99,500.77,6,9.99,79.99,153.94,1.0,y,completely orderable,26459,2000.0,539.0,223.0,8.0,44.0,2.0,39.0,15.174848484848484,25.656666666666666,70.0,70.0,0
2818,2819,21,7,566.217,3,39.4,49.99,139.38,1,49.99,49.99,49.99,4.0,y,completely orderable,26461,300.0,523.0,2.0,1.0,26.0,2.0,46.0,46.46,49.99,0.0,10.590000000000003,0
2829,2830,21,7,250.78599999999997,4,39.99,39.99,159.96,1,39.99,39.99,39.99,1.0,y,desconhecida,26466,3700.0,502.0,180.0,15.0,43.0,1.0,9.0,39.99,39.99,0.0,0.0,0
2830,2831,21,7,310.95799999999997,3,19.99,19.99,39.98,1,19.99,19.99,19.99,4.0,y,completely orderable,26467,9000.0,525.0,321.0,12.0,50.0,2.0,15.0,13.326666666666666,19.99,0.0,0.0,0
2838,2839,21,7,2379.911,12,3.99,299.99,465.88,3,9.99,10.99,30.97,5.0,y,completely orderable,26469,2800.0,493.0,279.0,17.0,44.0,1.0,37.0,38.82333333333333,10.323333333333332,1.0,296.0,0
2844,2845,21,7,4219.383,5,19.99,19.99,79.96,1,19.99,19.99,19.99,1.0,y,completely orderable,26473,300.0,461.0,224.0,5.0,56.0,1.0,80.0,15.991999999999999,19.99,0.0,0.0,0
2849,2850,21,7,10439.718,14,4.99,179.99,475.59,3,4.99,27.85,50.83,1.0,y,completely orderable,26476,300.0,504.0,85.0,10.0,37.0,2.0,11.0,33.97071428571429,16.94333333333333,22.86,175.0,0
2850,2851,21,7,3806.6420000000003,11,13.99,799.99,1733.91,8,13.99,799.99,1693.93,1.0,y,completely orderable,26477,7000.0,566.0,309.0,26.0,55.0,2.0,4.0,157.62818181818182,211.74125,786.0,786.0,0
2852,2853,21,7,13870.273000000001,85,2.5,39.99,1008.98,6,3.99,14.36,46.33,1.0,y,completely orderable,26479,300.0,446.0,1.0,0.0,48.0,2.0,58.0,11.87035294117647,7.721666666666667,10.37,37.49,0
2859,2860,21,7,484.69599999999997,6,3.99,19.99,61.95,6,3.99,19.99,61.95,5.0,y,completely orderable,26481,4000.0,549.0,85.0,14.0,59.0,2.0,53.0,10.325000000000001,10.325000000000001,15.999999999999998,15.999999999999998,0
2860,2861,21,7,2535.156,29,3.99,59.9,651.64,1,9.99,9.99,9.99,1.0,y,desconhecida,26482,600.0,70.0,13.0,1.0,43.0,1.0,360.0,22.470344827586207,9.99,0.0,55.91,0
2863,2864,21,7,477.81699999999995,3,59.99,59.99,119.98,1,59.99,59.99,59.99,5.0,y,completely orderable,26484,8000.0,477.0,275.0,21.0,42.0,1.0,6.0,39.99333333333333,59.99,0.0,0.0,0
2871,2872,21,7,3070.719,44,9.99,89.95,1295.27,5,14.99,59.99,149.95,5.0,y,completely orderable,26487,5500.0,514.0,127.0,41.0,36.0,1.0,5.0,29.437954545454545,29.99,45.0,79.96000000000001,0
2876,2877,21,7,1527.265,25,7.99,19.99,216.83,4,9.99,14.99,47.96,1.0,y,completely orderable,26490,900.0,499.0,174.0,3.0,35.0,2.0,45.0,8.673200000000001,11.99,5.0,11.999999999999998,0
2877,2878,21,7,2212.073,32,13.99,79.99,684.1,6,13.99,79.99,198.94,5.0,y,completely orderable,26491,4000.0,553.0,220.0,12.0,50.0,2.0,18.0,21.378125,33.156666666666666,66.0,66.0,0
2894,2895,21,7,98.361,2,89.99,89.99,179.98,1,89.99,89.99,89.99,5.0,y,completely orderable,26498,3000.0,578.0,57.0,7.0,55.0,1.0,96.0,89.99,89.99,0.0,0.0,0
2897,2898,21,7,407.48900000000003,2,69.99,69.99,139.98,1,69.99,69.99,69.99,5.0,y,completely orderable,26500,300.0,358.0,3.0,3.0,35.0,2.0,38.0,69.99,69.99,0.0,0.0,0
2928,2929,21,7,1639.273,72,7.99,69.99,1744.91,26,7.99,69.99,603.06,5.0,y,completely orderable,26515,1500.0,578.0,22.0,8.0,25.0,2.0,81.0,24.234861111111112,23.194615384615382,61.99999999999999,61.99999999999999,0
2940,2941,21,7,2435.15,32,14.99,333.0,3462.24,2,59.95,299.99,359.94,1.0,y,desconhecida,26520,600.0,588.0,103.0,2.0,41.0,1.0,132.0,108.195,179.97,240.04000000000002,318.01,0
2947,2948,21,7,184.55,3,79.99,79.99,239.97,1,79.99,79.99,79.99,5.0,y,completely orderable,26524,4100.0,467.0,221.0,12.0,46.0,2.0,9.0,79.99,79.99,0.0,0.0,0
2949,2950,21,7,453.834,2,59.99,59.99,119.98,1,59.99,59.99,59.99,1.0,y,completely orderable,26525,4000.0,524.0,209.0,10.0,55.0,2.0,54.0,59.99,59.99,0.0,0.0,0
2951,2952,21,7,1158.212,20,9.99,39.99,569.8,5,9.99,39.99,164.95,1.0,y,completely orderable,26526,5000.0,581.0,280.0,8.0,56.0,2.0,23.0,28.49,32.989999999999995,30.0,30.0,0
2953,2954,21,7,414.903,4,19.32,19.99,79.29,1,19.99,19.99,19.99,5.0,y,completely orderable,15240,4000.0,551.0,220.0,19.0,46.0,2.0,21.0,19.8225,19.99,0.0,0.6699999999999982,0
2969,2970,21,7,519.197,6,25.99,25.99,103.96,1,25.99,25.99,25.99,2.0,y,completely orderable,26530,600.0,70.0,74.0,1.0,47.0,2.0,349.0,17.326666666666664,25.99,0.0,0.0,0
2974,2975,21,7,127.64200000000001,4,17.95,17.95,71.8,1,17.95,17.95,17.95,4.0,y,completely orderable,26533,300.0,508.0,28.0,0.0,21.0,2.0,63.0,17.95,17.95,0.0,0.0,0
2986,2987,21,7,7643.893,126,1.0,99.99,2421.13,8,4.0,79.99,191.95,5.0,y,completely orderable,26537,4000.0,562.0,154.0,9.0,42.0,2.0,63.0,19.21531746031746,23.99375,75.99,98.99,0
2993,2994,21,7,1076.1,27,3.99,29.99,284.83,9,3.99,29.99,83.95,1.0,y,desconhecida,26539,3000.0,569.0,213.0,19.0,52.0,2.0,21.0,10.549259259259259,9.327777777777778,26.0,26.0,0
2996,2997,21,7,470.912,6,12.99,24.99,111.94,6,12.99,24.99,111.94,5.0,y,completely orderable,26541,2500.0,553.0,85.0,12.0,58.0,1.0,13.0,18.656666666666666,18.656666666666666,11.999999999999998,11.999999999999998,0
2997,2998,21,7,333.135,13,89.99,89.99,1169.87,4,89.99,89.99,359.96,1.0,y,desconhecida,23888,3000.0,541.0,181.0,12.0,54.0,2.0,8.0,89.99,89.99,0.0,0.0,0
2998,2999,21,7,4880.465,57,3.99,76.45,571.06,5,3.99,14.99,32.96,1.0,y,completely orderable,26542,8500.0,538.0,160.0,54.0,43.0,2.0,7.0,10.018596491228069,6.5920000000000005,11.0,72.46000000000001,0
2999,3000,21,7,1330.184,3,499.99,549.99,1599.97,1,549.99,549.99,549.99,5.0,y,completely orderable,26543,2900.0,535.0,297.0,7.0,57.0,2.0,95.0,533.3233333333334,549.99,0.0,50.0,0
3003,3004,21,7,788.117,16,19.99,29.99,389.84,4,19.99,29.99,94.96,5.0,y,completely orderable,26545,4000.0,560.0,79.0,14.0,57.0,2.0,182.0,24.365,23.74,10.0,10.0,0
3005,3006,21,7,3696.765,15,24.99,24.99,224.91,3,24.99,24.99,74.97,5.0,y,completely orderable,26547,600.0,70.0,39.0,0.0,48.0,2.0,437.0,14.994,24.99,0.0,0.0,0
3006,3007,21,7,808.081,12,19.99,24.99,264.88,2,19.99,24.99,44.98,5.0,y,completely orderable,26548,2500.0,507.0,221.0,44.0,37.0,2.0,19.0,22.073333333333334,22.49,5.0,5.0,0
3010,3011,21,7,817.515,38,7.99,189.99,1888.62,11,7.99,189.99,597.89,5.0,y,completely orderable,26549,5000.0,440.0,240.0,11.0,49.0,1.0,5.0,49.70052631578947,54.35363636363636,182.0,182.0,0
3012,3013,21,7,3525.71,83,9.99,89.95,1505.63,13,9.99,39.9,234.69,5.0,y,completely orderable,26550,1300.0,537.0,141.0,11.0,32.0,2.0,67.0,18.140120481927713,18.053076923076922,29.909999999999997,79.96000000000001,0
3021,3022,21,7,490.469,6,14.99,29.99,129.94,3,14.99,29.99,64.97,5.0,y,completely orderable,26552,600.0,426.0,31.0,9.0,29.0,1.0,168.0,21.656666666666666,21.656666666666666,14.999999999999998,14.999999999999998,0
3034,3035,21,7,29.557,1,75.99,75.99,75.99,1,75.99,75.99,75.99,1.0,y,completely orderable,26556,600.0,571.0,78.0,1.0,59.0,2.0,178.0,75.99,75.99,0.0,0.0,0
3042,3043,21,7,3266.679,9,559.0,899.0,6461.0,1,749.0,749.0,749.0,5.0,y,completely orderable,26558,4000.0,556.0,160.0,10.0,37.0,2.0,229.0,717.8888888888889,749.0,0.0,340.0,0
3043,3044,21,7,4001.315,80,2.95,29.99,632.44,10,2.95,19.99,104.7,5.0,y,completely orderable,26559,3700.0,565.0,172.0,96.0,42.0,2.0,8.0,7.905500000000001,10.47,17.04,27.04,0
3054,3055,21,7,325.697,3,299.99,449.99,1049.97,1,299.99,299.99,299.99,4.0,y,completely orderable,26562,1000.0,504.0,106.0,5.0,29.0,2.0,11.0,349.99,299.99,0.0,150.0,0
3058,3059,21,7,1010.727,2,99.99,99.99,199.98,1,99.99,99.99,99.99,5.0,y,completely orderable,26564,8500.0,539.0,218.0,6.0,46.0,2.0,50.0,99.99,99.99,0.0,0.0,0
3065,3066,21,7,8287.627,121,5.99,99.99,1886.61,5,14.99,69.99,160.95,5.0,y,completely orderable,26567,2600.0,614.0,141.0,11.0,44.0,2.0,94.0,15.591818181818182,32.19,54.99999999999999,94.0,0
3075,3076,21,7,2512.896,25,49.9,1499.0,6782.66,3,59.99,379.99,608.98,1.0,y,desconhecida,26571,6500.0,551.0,175.0,94.0,36.0,1.0,49.0,271.3064,202.99333333333334,320.0,1449.1,0
3083,3084,21,7,4578.662,18,39.99,129.99,1429.86,1,129.99,129.99,129.99,5.0,y,completely orderable,26575,10000.0,558.0,154.0,48.0,52.0,1.0,18.0,79.43666666666667,129.99,0.0,90.0,0
3085,3086,21,7,980.546,50,1.0,59.99,369.73,2,1.0,7.0,8.0,1.0,y,completely not orderable,26576,800.0,474.0,6.0,15.0,37.0,1.0,7.0,7.3946000000000005,4.0,6.0,58.99,0
3094,3095,21,7,590.327,9,6.99,29.95,113.84,2,6.99,6.99,13.98,5.0,y,completely orderable,10728,1900.0,535.0,112.0,41.0,39.0,2.0,9.0,12.648888888888889,6.99,0.0,22.96,0
3102,3103,21,7,2157.729,25,12.99,29.99,384.81,5,12.99,29.99,82.95,1.0,y,desconhecida,26579,8500.0,535.0,162.0,22.0,56.0,2.0,4.0,15.3924,16.59,17.0,17.0,0
3103,3104,21,7,703.492,10,4.99,69.99,226.9,10,4.99,69.99,226.9,5.0,y,completely orderable,26580,300.0,543.0,220.0,4.0,50.0,2.0,229.0,22.69,22.69,65.0,65.0,0
3106,3107,21,7,1031.787,12,49.99,69.99,724.88,2,59.99,64.99,124.98,5.0,y,completely orderable,26582,1500.0,517.0,153.0,21.0,36.0,1.0,10.0,60.406666666666666,62.49,4.999999999999993,19.999999999999993,0
3110,3111,21,7,477.306,9,3.99,699.0,1488.93,4,3.99,699.0,731.97,5.0,y,completely orderable,26584,4000.0,515.0,72.0,3.0,41.0,2.0,39.0,165.43666666666667,182.9925,695.01,695.01,0
3134,3135,21,7,1716.14,14,299.99,1199.0,5597.94,2,299.99,999.99,1299.98,1.0,y,desconhecida,26592,2500.0,495.0,165.0,14.0,41.0,2.0,131.0,399.8528571428571,649.99,700.0,899.01,0
3139,3140,21,7,5507.41,18,19.99,29.99,209.91,2,19.99,29.99,49.98,5.0,y,completely orderable,26593,600.0,509.0,325.0,9.0,46.0,2.0,16.0,11.661666666666667,24.99,10.0,10.0,0
3148,3149,21,7,352.62300000000005,5,3.99,19.99,63.95,5,3.99,19.99,63.95,5.0,y,completely orderable,26599,4600.0,546.0,222.0,38.0,52.0,2.0,12.0,12.790000000000001,12.790000000000001,15.999999999999998,15.999999999999998,0
3154,3155,21,7,6213.436,17,39.99,79.99,719.88,1,39.99,39.99,39.99,1.0,y,completely orderable,26602,600.0,70.0,42.0,0.0,27.0,2.0,693.0,42.345882352941175,39.99,0.0,39.99999999999999,0
3155,3156,21,7,288.629,3,19.99,47.99,87.97,3,19.99,47.99,87.97,1.0,y,completely orderable,26603,300.0,547.0,60.0,10.0,40.0,2.0,11.0,29.323333333333334,29.323333333333334,28.000000000000004,28.000000000000004,0
3165,3166,21,7,810.2389999999999,15,12.99,12.99,142.89,2,12.99,12.99,25.98,5.0,y,completely orderable,26606,4000.0,546.0,168.0,6.0,37.0,2.0,190.0,9.526,12.99,0.0,0.0,0
3167,3168,21,7,140.945,3,29.99,29.99,59.98,1,29.99,29.99,29.99,1.0,y,completely orderable,26607,4000.0,533.0,73.0,6.0,63.0,2.0,21.0,19.993333333333332,29.99,0.0,0.0,0
3170,3171,21,7,213.00599999999997,3,34.99,34.99,104.97,1,34.99,34.99,34.99,2.0,y,completely orderable,26609,600.0,446.0,20.0,14.0,51.0,2.0,255.0,34.99,34.99,0.0,0.0,0
3172,3173,21,7,2859.245,95,1.0,69.99,2373.18,9,1.0,49.99,226.92,5.0,y,completely orderable,26611,4000.0,554.0,176.0,17.0,41.0,2.0,153.0,24.980842105263157,25.21333333333333,48.99,68.99,0
3180,3181,21,7,1325.443,23,9.99,19.99,218.83,3,9.99,12.99,35.97,5.0,y,completely orderable,26614,2500.0,514.0,85.0,26.0,31.0,2.0,8.0,9.514347826086958,11.99,3.0,9.999999999999998,0
3185,3186,21,7,1068.796,18,19.99,27.99,342.84,1,22.99,22.99,22.99,1.0,y,completely orderable,26617,4000.0,539.0,135.0,5.0,42.0,2.0,86.0,19.046666666666667,22.99,0.0,8.0,0
